RECHTSTRAEGER;QUARTAL;BEKANNTGABE;LEERMELDUNG;MEDIUM_MEDIENINHABER;EURO
Steirische Wirtschaftsförderungsgesellschaft m.b.H.;20153;2;0;AUTOMOBIL PRODUKTION;8946
Steirische Wirtschaftsförderungsgesellschaft m.b.H.;20153;2;0;Kleine Zeitung;7500
Steirische Wirtschaftsförderungsgesellschaft m.b.H.;20153;2;0;ORF 2;28798
Steirische Wirtschaftsförderungsgesellschaft m.b.H.;20153;2;0;Wirtschaftsnachrichten;9850
Steirische Wirtschaftsförderungsgesellschaft m.b.H.;20153;2;0;kleinezeitung.at;13928
Steirischer Landestiergarten GmbH;20153;2;0;Kleine Zeitung;5133
SWITCH Energievertriebsgesellschaft m.b.H.;20153;2;0;Kronen Zeitung;6196.5
Technische Universität Wien;20153;2;0;Der Standard;7430.22
Technische Universität Wien;20153;2;0;Die Presse;24328.92
Technische Universität Wien;20153;2;0;FORMAT;14823.26
Technische Universität Wien;20153;2;0;http://diepresse.com;24558.01
Technische Universität Wien;20153;2;0;http://oe1.orf.at;21400
Technisches Museum Wien mit Österreichischer Mediathek;20153;2;0;Infoscreen;12844.16
Theater in der Josefstadt Betriebsgesellschaft m.b.H.;20153;2;0;Kurier;10000
Theaterholding Graz / Steiermark GmbH;20153;2;0;Kleine Zeitung;19015.72
Theaterholding Graz / Steiermark GmbH;20153;2;0;Kronen Zeitung;10000
TIGAS-Erdgas Tirol GmbH;20153;2;0;Bezirksblätter Tirol;6039.86
TIGAS-Erdgas Tirol GmbH;20153;2;0;ORF Radio Tirol;9660
TIGAS-Erdgas Tirol GmbH;20153;2;0;Tiroler Tageszeitung;10075.41
Tirol Werbung GmbH;20153;2;0;bikeboard.at;5500
Tirol Werbung GmbH;20153;2;0;ORF Radio Tirol;15000
Tirol Werbung GmbH;20153;2;0;Saison Tirol;6950
Tirol Werbung GmbH;20153;2;0;Tiroler Tageszeitung;21397.55
Tiroler Festspiele Erl Betriebsges.m.b.H;20153;2;0;Radio Stephansdom;5027
Tiroler Flughafenbetriebsgesellschaft m.b.H.;20153;2;0;ORF Radio Tirol;6760
Tiroler Gebietskrankenkasse;20153;2;0;Bezirksblätter Tirol;16469.31
Tiroler Gebietskrankenkasse;20153;2;0;Der Standard;7900
Tiroler Gebietskrankenkasse;20153;2;0;ORF 2;12000
Tiroler Gebietskrankenkasse;20153;2;0;Tiroler Tageszeitung;39614
Tiroler gemeinnützige Wohnungsbau- und Siedlungsgesellschaft m.b.H.;20153;2;0;Tiroler Tageszeitung;20011.83
Tiroler Rechtsanwaltskammer;20153;2;0;ORF 2;7000
Tiroler Rechtsanwaltskammer;20153;2;0;Tiroler Tageszeitung;14813.25
TIWAG-Tiroler Wasserkraft AG;20153;2;0;basics;12501.3
TIWAG-Tiroler Wasserkraft AG;20153;2;0;Bezirksblätter Tirol;79281.99
TIWAG-Tiroler Wasserkraft AG;20153;2;0;Kronen Zeitung;21684.4
TIWAG-Tiroler Wasserkraft AG;20153;2;0;Life Radio;5250
TIWAG-Tiroler Wasserkraft AG;20153;2;0;ORF Radio Tirol;97540.85
TIWAG-Tiroler Wasserkraft AG;20153;2;0;ORF 2;27904.25
TIWAG-Tiroler Wasserkraft AG;20153;2;0;Österreichische BauernZeitung - Tirol/Vorarlberg;6313.65
TIWAG-Tiroler Wasserkraft AG;20153;2;0;Tirol TV;27552
TIWAG-Tiroler Wasserkraft AG;20153;2;0;Tiroler Tageszeitung;37086.85
TIWAG-Tiroler Wasserkraft AG;20153;2;0;WIA Wirtschaft im Alpenraum;7361.55
TOB - Technologieoffensive Burgenland GmbH;20153;2;0;schaumagazin;9900
TSG Tourismus Salzburg GmbH;20153;2;0;skylines;6729.45
TU Career Center GmbH;20153;2;0;Der Standard;25000
Universalmuseum Joanneum GmbH;20153;2;0;Kleine Zeitung;6250
Universalmuseum Joanneum GmbH;20153;2;0;Ö1;10000
Universität für Weiterbildung Krems - Donau-Universität Krems;20153;2;0;Der Standard;29772.4
Universität für Weiterbildung Krems - Donau-Universität Krems;20153;2;0;Die Presse;6448
Universität für Weiterbildung Krems - Donau-Universität Krems;20153;2;0;NÖN;7267.92
Universität für Weiterbildung Krems - Donau-Universität Krems;20153;2;0;Salzburger Nachrichten;5923.15
Universität für Weiterbildung Krems - Donau-Universität Krems;20153;2;0;derstandard.at;7879.99
Universität für Weiterbildung Krems - Donau-Universität Krems;20153;2;0;www.facebook.com;6016.28
Universität für Weiterbildung Krems - Donau-Universität Krems;20153;2;0;www.google.at;20045.21
Universität für Weiterbildung Krems - Donau-Universität Krems;20153;2;0;www.postgraduate.at;6620.38
Universität Innsbruck;20153;2;0;Tirol TV;5682.8
Universität Innsbruck;20153;2;0;Tiroler Tageszeitung;6675.8
Universität Klagenfurt;20153;2;0;Die Presse;5250
Universität Klagenfurt;20153;2;0;Kleine Zeitung;6562.5
Universität Linz;20153;2;0;OÖ Nachrichten;6034.94
Universität Wien;20153;2;0;Der Standard;6164.07
Universität Wien;20153;2;0;Falter;5310
Upper Austrian Research GmbH;20153;2;0;Neues Volksblatt;5800
VERBUND AG;20153;2;0;ATV;15622.89
VERBUND AG;20153;2;0;a3ECO;6371.74
VERBUND AG;20153;2;0;BWK Energie-Fachmagazin;5334.6
VERBUND AG;20153;2;0;Der Standard;25050.4
VERBUND AG;20153;2;0;Der Standard KOMPAKT;6152.7
VERBUND AG;20153;2;0;Die Presse;31402.26
VERBUND AG;20153;2;0;GEWINN;33659.4
VERBUND AG;20153;2;0;Heute;17745.76
VERBUND AG;20153;2;0;Kabel 1 austria;15950.11
VERBUND AG;20153;2;0;Kleine Zeitung;18390.21
VERBUND AG;20153;2;0;Kronen Zeitung;24833.73
VERBUND AG;20153;2;0;Kurier;21709.54
VERBUND AG;20153;2;0;OÖ Nachrichten;7859.89
VERBUND AG;20153;2;0;ORF eins;23562
VERBUND AG;20153;2;0;ORF 2;42616.88
VERBUND AG;20153;2;0;Österreich;11146.54
VERBUND AG;20153;2;0;profil;8103.32
VERBUND AG;20153;2;0;ProSieben Austria;19333.98
VERBUND AG;20153;2;0;Puls 4;10986.28
VERBUND AG;20153;2;0;RTL;16902.14
VERBUND AG;20153;2;0;Salzburger Nachrichten;7758.97
VERBUND AG;20153;2;0;SAT.1 Österreich;17200.42
VERBUND AG;20153;2;0;Servus in Stadt & Land;11449.17
VERBUND AG;20153;2;0;Servus TV;6111.54
VERBUND AG;20153;2;0;trend;5545.28
VERBUND AG;20153;2;0;VOX;6739.87
VERBUND AG;20153;2;0;Woman;9200.08
VERBUND AG;20153;2;0;derstandard.at;15717.96
VERBUND AG;20153;2;0;www.facebook.at;12224.97
VERBUND AG;20153;2;0;www.gmx.at;5023.89
VERBUND AG;20153;2;0;www.kurier.at;6652.4
VERBUND AG;20153;2;0;www.orf.at;38793.18
VERBUND AG;20153;2;0;www.youtube.com;5400.36
VERBUND Sales GmbH;20153;2;0;ATV;6801.75
VERBUND Sales GmbH;20153;2;0;Kabel 1 austria;5001.62
VERBUND Sales GmbH;20153;2;0;kuvert;10040.63
VERBUND Sales GmbH;20153;2;0;ORF eins;8233.33
VERBUND Sales GmbH;20153;2;0;ProSieben Austria;9766.06
VERBUND Sales GmbH;20153;2;0;Puls 4;6204.96
VERBUND Sales GmbH;20153;2;0;RTL;5627.26
VERBUND Sales GmbH;20153;2;0;SAT.1 Österreich;7383.92
VERBUND Sales GmbH;20153;2;0;www.google.at;11666.87
VERBUND Tourismus GmbH;20153;2;0;Kronen Zeitung;6790.25
Verein Theater der Jugend;20153;2;0;BÜHNE;11300
Verein Theater der Jugend;20153;2;0;Infoscreen Wien;6014.74
Vereinigte Bühnen Wien Ges.m.b.H.;20153;2;0;ORF Radio Niederösterreich;5130
Vereinigte Bühnen Wien Ges.m.b.H.;20153;2;0;ORF Radio Steiermark;5166.72
Vereinigte Bühnen Wien Ges.m.b.H.;20153;2;0;Radio Stephansdom;5160
Vereinigte Bühnen Wien Ges.m.b.H.;20153;2;0;Theatermagazin;21662.6
Vereinigte Bühnen Wien Ges.m.b.H.;20153;2;0;Ticket;10000
Vereinigte Bühnen Wien Ges.m.b.H.;20153;2;0;Woman;6000
Vereinigte Bühnen Wien Ges.m.b.H.;20153;2;0;www.herold.at;25000
Verkehrsverbund Kärnten GesmbH;20153;2;0;Kärntner Regionalmedien;18470.55
Verkehrsverbund Kärnten GesmbH;20153;2;0;Kleine Zeitung;5659.5
Verkehrsverbund Kärnten GesmbH;20153;2;0;Weekend Magazin;5540.85
Verkehrsverbund Kärnten GesmbH;20153;2;0;Woche Kärnten;7140
Verkehrsverbund Tirol GesmbH.;20153;2;0;Bezirksblätter Tirol;17602.32
Verkehrsverbund Tirol GesmbH.;20153;2;0;Kronen Zeitung;9525.6
Verkehrsverbund Tirol GesmbH.;20153;2;0;Tiroler Tageszeitung;20084.88
Verkehrsverbund Vorarlberg Gesellschaft mbH;20153;2;0;Antenne Vorarlberg;6300
Verkehrsverbund Vorarlberg Gesellschaft mbH;20153;2;0;ORF Radio Vorarlberg;5187
Volksoper Wien GmbH;20153;2;0;Infoscreen Wien;6775.18
Volkstheater Gesellschaft m.b.H.;20153;2;0;Der Standard;7930.5
Volkstheater Gesellschaft m.b.H.;20153;2;0;Infoscreen Wien;6347.36
Vorarlberger Gebietskrankenkasse;20153;2;0;Vorarlberger Nachrichten;9936.39
Vorarlberger Illwerke Aktiengesellschaft;20153;2;0;Vorarlberger Nachrichten;26859.8
Vorarlberger Kraftwerke Aktiengesellschaft;20153;2;0;Neue Vorarlberger Tageszeitung;18164.84
Vorarlberger Kraftwerke Aktiengesellschaft;20153;2;0;ORF Radio Vorarlberg;5768
Vorarlberger Kraftwerke Aktiengesellschaft;20153;2;0;ORF 2;7021
Vorarlberger Kraftwerke Aktiengesellschaft;20153;2;0;Vorarlberger Nachrichten;132836.68
Vorarlberger Kraftwerke Aktiengesellschaft;20153;2;0;www.vol.at;18529.78
Vorarlberger Landes- und Hypothekenbank Aktiengesellschaft;20153;2;0;Das österreichische Industriemagazin;7320
Vorarlberger Landes- und Hypothekenbank Aktiengesellschaft;20153;2;0;Kurier;7770
Vorarlberger Landes- und Hypothekenbank Aktiengesellschaft;20153;2;0;Neue Vorarlberger Tageszeitung;6311.28
Vorarlberger Landes- und Hypothekenbank Aktiengesellschaft;20153;2;0;ORF Radio Vorarlberg;14420.5
Vorarlberger Landes- und Hypothekenbank Aktiengesellschaft;20153;2;0;Vorarlberger Nachrichten;43304.17
Vorarlberger Landes- und Hypothekenbank Aktiengesellschaft;20153;2;0;Wann & Wo;11109.41
Vorarlberger Landes- und Hypothekenbank Aktiengesellschaft;20153;2;0;Weekend Magazin;5250
Vorarlberger Rechtsanwaltskammer;20153;2;0;Vorarlberger Nachrichten;14826.56
Wachau Kultur Melk GmbH;20153;2;0;NÖN;10000
Wachau Kultur Melk GmbH;20153;2;0;Radio Arabella Mostviertel;6200
Welios Betriebs-GmbH;20153;2;0;Bezirksrundschau Oberösterreich;5096.63
Wels Marketing & Touristik GmbH;20153;2;0;Tips;5286.28
Wien 3420 Aspern Development AG;20153;2;0;Der Standard;8500
Wien 3420 Aspern Development AG;20153;2;0;Report (+) Plus;14025
WIEN ENERGIE GmbH;20153;2;0;a3ECO;8504.25
WIEN ENERGIE GmbH;20153;2;0;bz - Wiener Bezirkszeitung;31338.28
WIEN ENERGIE GmbH;20153;2;0;Das Rapid Magazin;7600
WIEN ENERGIE GmbH;20153;2;0;Der Standard;34251.6
WIEN ENERGIE GmbH;20153;2;0;Die Ganze Woche;7586.25
WIEN ENERGIE GmbH;20153;2;0;Die Presse;26430.75
WIEN ENERGIE GmbH;20153;2;0;E-Media;8901.41
WIEN ENERGIE GmbH;20153;2;0;ExtraDienst;7999
WIEN ENERGIE GmbH;20153;2;0;facebook.com App;11098.79
WIEN ENERGIE GmbH;20153;2;0;Fair Wohnen;6930
WIEN ENERGIE GmbH;20153;2;0;Falter;16872.6
WIEN ENERGIE GmbH;20153;2;0;FORMAT;11478.4
WIEN ENERGIE GmbH;20153;2;0;GEWINN;36146.4
WIEN ENERGIE GmbH;20153;2;0;Heute;120978.26
WIEN ENERGIE GmbH;20153;2;0;Kronen Zeitung;136265.2
WIEN ENERGIE GmbH;20153;2;0;Kurier;59754.42
WIEN ENERGIE GmbH;20153;2;0;Lebensart;5202
WIEN ENERGIE GmbH;20153;2;0;Madonna mit Österreich;42780.14
WIEN ENERGIE GmbH;20153;2;0;NEWS;19951.9
WIEN ENERGIE GmbH;20153;2;0;ORF III;12500
WIEN ENERGIE GmbH;20153;2;0;Österreich;33472.5
WIEN ENERGIE GmbH;20153;2;0;Pro Umwelt;5083
WIEN ENERGIE GmbH;20153;2;0;profil;7874.94
WIEN ENERGIE GmbH;20153;2;0;Rapid - Die aktuelle Stadionzeitung des SK Rapid;6000
WIEN ENERGIE GmbH;20153;2;0;Sonntag;21918.4
WIEN ENERGIE GmbH;20153;2;0;Style up your Life;6545
WIEN ENERGIE GmbH;20153;2;0;trend;10991.2
WIEN ENERGIE GmbH;20153;2;0;tv-media;27861.53
WIEN ENERGIE GmbH;20153;2;0;Wienerin;7044.38
WIEN ENERGIE GmbH;20153;2;0;WirtschaftsBlatt;12999.9
WIEN ENERGIE GmbH;20153;2;0;Wirtschaftsnachrichten;5083
WIEN ENERGIE GmbH;20153;2;0;Woman;8940.8
WIEN ENERGIE GmbH;20153;2;0;derstandard.at;20428.79
WIEN ENERGIE GmbH;20153;2;0;www.falter.at;12070
WIEN ENERGIE GmbH;20153;2;0;www.heute.at;10710
WIEN ENERGIE GmbH;20153;2;0;www.immobilien.net;8453.25
WIEN ENERGIE GmbH;20153;2;0;www.krone.at;21320.11
WIEN ENERGIE GmbH;20153;2;0;www.skrapid.at;35000
WIEN ENERGIE GmbH;20153;2;0;www.vienna.at;6744.75
WIEN ENERGIE GmbH;20153;2;0;www.wohnnet.at;6349.5
WIEN ENERGIE Vertrieb GmbH & Co KG;20153;2;0;Avida;8548.86
WIEN ENERGIE Vertrieb GmbH & Co KG;20153;2;0;Das Wiener Bezirksblatt;9000
WIEN ENERGIE Vertrieb GmbH & Co KG;20153;2;0;Der Standard;7321.9
WIEN ENERGIE Vertrieb GmbH & Co KG;20153;2;0;Die Presse;7216.5
WIEN ENERGIE Vertrieb GmbH & Co KG;20153;2;0;google.com App;5500
WIEN ENERGIE Vertrieb GmbH & Co KG;20153;2;0;Heute;11791.2
WIEN ENERGIE Vertrieb GmbH & Co KG;20153;2;0;Kommunal;12899.81
WIEN ENERGIE Vertrieb GmbH & Co KG;20153;2;0;Kronen Zeitung;17767.4
WIEN ENERGIE Vertrieb GmbH & Co KG;20153;2;0;Kurier;8089.11
WIEN ENERGIE Vertrieb GmbH & Co KG;20153;2;0;Madonna mit Österreich;9641.62
WIEN ENERGIE Vertrieb GmbH & Co KG;20153;2;0;NEWS;6678.67
WIEN ENERGIE Vertrieb GmbH & Co KG;20153;2;0;profil;7874.94
WIEN ENERGIE Vertrieb GmbH & Co KG;20153;2;0;Wiener Wirtschaft;5752.8
WIEN ENERGIE Vertrieb GmbH & Co KG;20153;2;0;www.facebook.com;20600.85
Wien Holding GmbH;20153;2;0;bz - Wiener Bezirkszeitung;7654.81
Wien Holding GmbH;20153;2;0;Die Presse;11100
Wien Holding GmbH;20153;2;0;drehmoment;6000
Wien Holding GmbH;20153;2;0;ExtraDienst;11500
Wien Holding GmbH;20153;2;0;Heute;26800
Wien Holding GmbH;20153;2;0;Logistik.Kurier;6950
Wien Holding GmbH;20153;2;0;MONEY.at;15000
Wien Holding GmbH;20153;2;0;NEWS;26396.8
Wien Holding GmbH;20153;2;0;Parnass;5086.4
Wien Holding GmbH;20153;2;0;Sonntag;18478.91
Wien Holding GmbH;20153;2;0;tv-media;9395.3
Wien Holding GmbH;20153;2;0;Wien Live;7000
Wien Holding GmbH;20153;2;0;www.österreich.at;5156.13
Wien Holding GmbH;20153;2;0;W24;8500
Wiener ArbeitnehmerInnen Förderungsfonds;20153;2;0;Der Standard;12236.6
Wiener ArbeitnehmerInnen Förderungsfonds;20153;2;0;Die Presse;21765.95
Wiener ArbeitnehmerInnen Förderungsfonds;20153;2;0;Heute;22759.6
Wiener ArbeitnehmerInnen Förderungsfonds;20153;2;0;Infoscreen Wien;7023.29
Wiener ArbeitnehmerInnen Förderungsfonds;20153;2;0;Kronen Zeitung;20158.6
Wiener ArbeitnehmerInnen Förderungsfonds;20153;2;0;Maxima;17525
Wiener ArbeitnehmerInnen Förderungsfonds;20153;2;0;profil;16728.39
Wiener ArbeitnehmerInnen Förderungsfonds;20153;2;0;Woman;14558.05
Wiener Gebietskrankenkasse;20153;2;0;Ärzte Woche;10857.6
Wiener Gebietskrankenkasse;20153;2;0;Ärztemagazin;11181.24
Wiener Gebietskrankenkasse;20153;2;0;Kronen Zeitung;6250
Wiener Gebietskrankenkasse;20153;2;0;Medical Tribune;10461.53
Wiener Gebietskrankenkasse;20153;2;0;ORF 2;6915
Wiener Gebietskrankenkasse;20153;2;0;People;19956.68
Wiener Gebietskrankenkasse;20153;2;0;Woman;8915
Wiener Gesundheitsförderung gemeinnützige GmbH;20153;2;0;Das Wiener Bezirksblatt;8925
Wiener Gesundheitsförderung gemeinnützige GmbH;20153;2;0;VOR Magazin;5980
Wiener Hafen, GmbH & Co KG;20153;2;0;Österreich;7821.59
WIENER LINIEN GmbH & Co KG;20153;2;0;Der Standard;20848.8
WIENER LINIEN GmbH & Co KG;20153;2;0;Die Presse;10078.88
WIENER LINIEN GmbH & Co KG;20153;2;0;FAIRliving;11900
WIENER LINIEN GmbH & Co KG;20153;2;0;GEWINN;12048.8
WIENER LINIEN GmbH & Co KG;20153;2;0;Heute;23582.4
WIENER LINIEN GmbH & Co KG;20153;2;0;Infoscreen;34610.1
WIENER LINIEN GmbH & Co KG;20153;2;0;Kommunal;8270
WIENER LINIEN GmbH & Co KG;20153;2;0;Kronen Zeitung;35740.8
WIENER LINIEN GmbH & Co KG;20153;2;0;Kurier;32663.67
WIENER LINIEN GmbH & Co KG;20153;2;0;ORF Radio Wien;14000
WIENER LINIEN GmbH & Co KG;20153;2;0;ORF 2;12000
WIENER LINIEN GmbH & Co KG;20153;2;0;Skip;6660
WIENER LINIEN GmbH & Co KG;20153;2;0;skylines;7710.52
WIENER LINIEN GmbH & Co KG;20153;2;0;Ticket;6599.74
WIENER LINIEN GmbH & Co KG;20153;2;0;trend;7816.75
WIENER LINIEN GmbH & Co KG;20153;2;0;tv-media;9326.33
WIENER LINIEN GmbH & Co KG;20153;2;0;Wiener Stadthalle TV;21450
WIENER LINIEN GmbH & Co KG;20153;2;0;www.wirtschaftsagentur.at;10001
WIENER LINIEN GmbH & Co KG;20153;2;0;W24;10885
WIENER LINIEN GmbH & Co KG;20153;2;0;zuHause;6000.75
WIENER NETZE GmbH;20153;2;0;Heute;29871
WIENER NETZE GmbH;20153;2;0;Kronen Zeitung;36073.2
WIENER NETZE GmbH;20153;2;0;Kurier;20105.8
WIENER NETZE GmbH;20153;2;0;NÖN;6460
WIENER NETZE GmbH;20153;2;0;Sonntag;26459.8
WIENER STADTWERKE Holding AG;20153;2;0;Österreich;24274.1
Wiener Tourismusverband;20153;2;0;austrian.com (AT);133500
Wiener Tourismusverband;20153;2;0;Flughafen Wien Infoscreens (AT);6445
Wiener Zeitung GmbH;20153;2;0;Infoscreen Wien;17075
WILDPARK MAUTERN GmbH;20153;2;0;ORF Radio Steiermark;5510.72
Wirtschaftsagentur Wien. Ein Fonds der Stadt Wien.;20153;2;0;bz - Wiener Bezirkszeitung;11482.21
Wirtschaftsagentur Wien. Ein Fonds der Stadt Wien.;20153;2;0;Das Wiener Bezirksblatt;8987
Wirtschaftsagentur Wien. Ein Fonds der Stadt Wien.;20153;2;0;Der Standard;15325.4
Wirtschaftsagentur Wien. Ein Fonds der Stadt Wien.;20153;2;0;Die Presse;29555.61
Wirtschaftsagentur Wien. Ein Fonds der Stadt Wien.;20153;2;0;GEWINN;47322.7
Wirtschaftsagentur Wien. Ein Fonds der Stadt Wien.;20153;2;0;Heute;24624.94
Wirtschaftsagentur Wien. Ein Fonds der Stadt Wien.;20153;2;0;Kronen Zeitung;48416
Wirtschaftsagentur Wien. Ein Fonds der Stadt Wien.;20153;2;0;Kurier;35300.88
Wirtschaftsagentur Wien. Ein Fonds der Stadt Wien.;20153;2;0;ORF Radio Wien;18400
Wirtschaftsagentur Wien. Ein Fonds der Stadt Wien.;20153;2;0;ORF 2;33000
Wirtschaftsagentur Wien. Ein Fonds der Stadt Wien.;20153;2;0;Österreich;13215.89
Wirtschaftsagentur Wien. Ein Fonds der Stadt Wien.;20153;2;0;Wiener Vielfalt;5900
Wirtschaftsagentur Wien. Ein Fonds der Stadt Wien.;20153;2;0;WirtschaftsBlatt;12750.31
Wirtschaftsagentur Wien. Ein Fonds der Stadt Wien.;20153;2;0;Woman;6259.13
Wirtschaftsagentur Wien. Ein Fonds der Stadt Wien.;20153;2;0;derstandard.at;12255.48
Wirtschaftsagentur Wien. Ein Fonds der Stadt Wien.;20153;2;0;www.heute.at;9918.46
Wirtschaftsagentur Wien. Ein Fonds der Stadt Wien.;20153;2;0;www.krone.at;12050.54
Wirtschaftsagentur Wien. Ein Fonds der Stadt Wien.;20153;2;0;www.kurier.at;13964.35
Wirtschaftsagentur Wien. Ein Fonds der Stadt Wien.;20153;2;0;www.oe24.at;11342.4
Wirtschaftskammer Österreich;20153;2;0;Bezirksblätter Niederösterreich;6236.12
Wirtschaftskammer Österreich;20153;2;0;Bezirksrundschau Oberösterreich;7427.27
Wirtschaftskammer Österreich;20153;2;0;Burgenlands Wirtschaft;5707.2
Wirtschaftskammer Österreich;20153;2;0;corporAID Magazin;6667
Wirtschaftskammer Österreich;20153;2;0;Das österreichische Industriemagazin;6296.1
Wirtschaftskammer Österreich;20153;2;0;Der Standard;22432.69
Wirtschaftskammer Österreich;20153;2;0;Die Furche;8296.28
Wirtschaftskammer Österreich;20153;2;0;Die Presse;45635.78
Wirtschaftskammer Österreich;20153;2;0;die wirtschaft;5244.5
Wirtschaftskammer Österreich;20153;2;0;Die Wirtschaft - Zeitung der Wirtschaftskammer Vorarlberg;5850
Wirtschaftskammer Österreich;20153;2;0;FORMAT;20549
Wirtschaftskammer Österreich;20153;2;0;GEWINN;16500
Wirtschaftskammer Österreich;20153;2;0;Heute;37271.15
Wirtschaftskammer Österreich;20153;2;0;Kärntner Wirtschaft;5040
Wirtschaftskammer Österreich;20153;2;0;Kleine Zeitung;23077.93
Wirtschaftskammer Österreich;20153;2;0;Kronen Zeitung;38058.02
Wirtschaftskammer Österreich;20153;2;0;Kurier;23808.56
Wirtschaftskammer Österreich;20153;2;0;NEWS;11612.02
Wirtschaftskammer Österreich;20153;2;0;Niederösterreichische Wirtschaft - NÖWI;12782
Wirtschaftskammer Österreich;20153;2;0;Oberösterreichische Wirtschaft;39920
Wirtschaftskammer Österreich;20153;2;0;OÖ Nachrichten;16615.97
Wirtschaftskammer Österreich;20153;2;0;ORF eins;7330.4
Wirtschaftskammer Österreich;20153;2;0;ORF 2;40000
Wirtschaftskammer Österreich;20153;2;0;Österreich;28042.41
Wirtschaftskammer Österreich;20153;2;0;Salzburger Nachrichten;14219.52
Wirtschaftskammer Österreich;20153;2;0;Salzburger Wirtschaft;8000
Wirtschaftskammer Österreich;20153;2;0;Steirische Wirtschaft;9635
Wirtschaftskammer Österreich;20153;2;0;Tiroler Tageszeitung;18254.07
Wirtschaftskammer Österreich;20153;2;0;Tiroler Wirtschaft;6000
Wirtschaftskammer Österreich;20153;2;0;Vorarlberger Nachrichten;22133.64
Wirtschaftskammer Österreich;20153;2;0;Weekend Magazin;5026.74
Wirtschaftskammer Österreich;20153;2;0;Wiener Wirtschaft;13200
Wirtschaftskammer Österreich;20153;2;0;Wirtschaftspolitische Blätter;9379.09
Wirtschaftskammer Österreich;20153;2;0;Woche Steiermark;5424.18
Wirtschaftskammer Österreich;20153;2;0;www.facebook.com;7009
Wirtschaftskammer Österreich;20153;2;0;ZAS - Zeitschrift für Arbeits- und Sozialrecht;7714.28
Wirtschaftskammer Österreich, Bundesgremium des Elektro- und Einrichtungsfachhandels;20153;2;0;ORF 2;15520
Wirtschaftskammer Österreich, Bundesinnung Bau;20153;2;0;Bau & Immobilien Report;5700
Wirtschaftskammer Österreich, Bundesinnung Bau;20153;2;0;Österreichische Bauzeitung;10000
Wirtschaftskammer Österreich, Bundesinnung Bau;20153;2;0;Skip c.l.a.s.s.;5100
Wirtschaftskammer Österreich, Bundesinnung der Chemischen Gewerbe und der Denkmal-, Fassaden- und Gebäudereiniger;20153;2;0;Hitradio Ö3;40956.97
Wirtschaftskammer Österreich, Bundesinnung der Elektro-, Gebäude-, Alarm- und Kommunikationstechniker;20153;2;0;ATV;10000
Wirtschaftskammer Österreich, Bundesinnung der Elektro-, Gebäude-, Alarm- und Kommunikationstechniker;20153;2;0;ATV;12000
Wirtschaftskammer Österreich, Bundesinnung der Gesundheitsberufe;20153;2;0;Hitradio Ö3;15279.52
Wirtschaftskammer Österreich, Bundesinnung der Gesundheitsberufe;20153;2;0;ORF 2;43000
Wirtschaftskammer Österreich, Bundesinnung der Tischler und der Holzgestaltenden Gewerbe;20153;2;0;ATV;7130
Wirtschaftskammer Österreich, Bundesinnung der Tischler und der Holzgestaltenden Gewerbe;20153;2;0;Hitradio Ö3;21999
Wirtschaftskammer Österreich, Bundesinnung der Tischler und der Holzgestaltenden Gewerbe;20153;2;0;ORF 2;94973
Wirtschaftskammer Österreich, Bundesinnung der Tischler und der Holzgestaltenden Gewerbe;20153;2;0;ProSieben Austria;10747
Wirtschaftskammer Österreich, Bundesinnung der Tischler und der Holzgestaltenden Gewerbe;20153;2;0;Puls 4;11718
Wirtschaftskammer Österreich, Bundesinnung der Tischler und der Holzgestaltenden Gewerbe;20153;2;0;RTL;12492
Wirtschaftskammer Österreich, Bundesinnung der Tischler und der Holzgestaltenden Gewerbe;20153;2;0;RTL II;9878
Wirtschaftskammer Österreich, Bundesinnung der Tischler und der Holzgestaltenden Gewerbe;20153;2;0;SAT.1 Österreich;5209
Wirtschaftskammer Österreich, Bundesinnung der Tischler und der Holzgestaltenden Gewerbe;20153;2;0;VOX;9714
Wirtschaftskammer Österreich, Fachverband der chemischen Industrie;20153;2;0;Chemiereport.at;6000
Wirtschaftskammer Österreich, Fachverband der chemischen Industrie;20153;2;0;Die Presse;17340
